Total Monthly Consumption Oct. 2020,Total Monthly Consumption Jan. 2021,Control Group,First Moment Treatment,Second Moment Europe Treatment,First & Second Moment Treatment,Second Moment Domestic Treatment,Europe Mean Growth Expectation Prior,Europe Uncertainty in Growth Expectation Prior,Log Net Household Income Sep. 2020,Belgian,Danish,Spanish,French,Italian,Dutch,Household Size,Male,High-School Educated,Post-Secondary Educated,Age,Sufficient Liquidity,LiquidAssets
2925,1735,0,1,0,0,0,0.4422612494862488,-0.305181908,0.3837087372362044,1,0,0,0,0,0,2,0,1,0,0.1613533062414135,1,0.842430223
2220,2100,0,0,1,0,0,-1.459184949,0.5065921388779114,0.5461264775963887,1,0,0,0,0,0,2,1,0,1,-0.79588503,1,0.892290048
2180,2160,0,0,0,1,0,-0.340687185,0.5065921388779114,0.744909726,1,0,0,0,0,0,4,0,1,0,-1.900390802,1,1.00000001
1205,1205,0,0,1,0,0,0.1626368084609512,-0.812540662,-0.233768432,1,0,0,0,0,0,2,1,1,0,0.9713242059629992,1,1
2280,2322,0,0,1,0,0,-1.067710732,1.2168944049488848,0.3611548426995956,1,0,0,0,0,0,5,0,1,0,0.2349870243979213,0,0.04041916
2375,1950,0,0,1,0,0,-0.620311626,-0.406653639,0.3837087372362044,1,0,0,0,0,0,2,1,0,1,1.6340276693715694,1,0.78648204
4830,2200,0,0,1,0,0,-0.284762297,-0.812540662,0.9436929751374252,1,0,0,0,0,0,3,0,1,0,-0.206815285,1,0.885284277
3400,4300,0,0,1,0,0,-2.913232043,-0.305181908,0.9436929751374252,1,0,0,0,0,0,4,1,0,1,-0.280449003,1,0.24194731
2826,2426,1,0,0,0,0,0.3304114730761298,-0.711068901,1.1999691553729712,1,0,0,0,0,0,4,1,1,0,1.2658590785890305,1,0.978854975
2950,2950,0,0,0,1,0,0.1626368084609512,-0.812540662,1.0011859066024529,1,0,0,0,0,0,4,1,0,1,-0.79588503,1,0.7026964
630,340,0,0,1,0,0,-0.061062744,0.2021768961934379,0.2647547998159933,1,0,0,0,0,0,4,0,1,0,0.01408587,1,0.68902267
2250,2250,0,0,0,1,0,0.4981861376913084,-0.000766665,0.2123378436236521,1,0,0,0,0,0,3,0,0,1,-1.016786184,0,1
950,1020,1,0,0,0,0,0.1067119202558917,-0.914012418,0.5461264775963887,1,0,0,0,0,0,2,1,0,0,1.8549288238410928,1,0.6436340700000001
1425,940,0,0,0,1,0,0.050787032,-0.812540662,0.3837087372362044,1,0,0,0,0,0,2,1,0,1,-1.090419902,1,0.70723595
2500,2350,0,0,1,0,0,-0.899936067,-0.50812542,0.1274325570006584,1,0,0,0,0,0,5,1,1,0,-0.280449003,1,0.5149534
1506,1970,0,1,0,0,0,-0.340687185,-0.305181908,0.065971551,1,0,0,0,0,0,3,1,0,1,-0.427716439,0,0.9681937
3730,1065,0,1,0,0,0,-0.844011179,0.6080639195799383,-0.327626872,1,0,0,0,0,0,1,0,0,1,1.413126514902046,1,1
1510,1930,1,0,0,0,0,1.8963083428177965,0.5065921388779114,0.3837087372362044,1,0,0,0,0,0,2,0,0,1,0.2349870243979213,1,0.75336367
2470,1920,0,1,0,0,0,-0.788086291,0.7095356008603575,0.6673972726297179,1,0,0,0,0,0,2,1,0,1,-1.016786184,1,0.68812287
1925,850,0,0,0,1,0,-0.50846185,0.2021768961934379,-1.468722771,1,0,0,0,0,0,3,1,0,1,-1.164053621,1,0.94835883
2280,1840,1,0,0,0,0,-0.172912521,-0.406653639,0.3837087372362044,1,0,0,0,0,0,2,0,0,1,-1.60585593,1,0.76739305
1900,1875,0,0,0,1,0,-0.899936067,-0.50812542,0.3837087372362044,1,0,0,0,0,0,2,1,0,1,1.6340276693715694,1,0.73947653
3077,3020,1,0,0,0,0,0.3304114730761298,-0.50812542,0.5824919860067227,1,0,0,0,0,0,4,1,0,1,0.9713242059629992,1,0.1920067
1860,1950,0,0,0,1,0,-0.676236515,-0.305181908,0.6673972726297179,1,0,0,0,0,0,4,1,0,1,-0.133181566,0,0.43184944
3500,2580,0,1,0,0,0,-0.452536962,-0.711068901,0.3837087372362044,1,0,0,0,0,0,2,0,0,0,1.9285625419976005,1,0.65550816
730,660,0,1,0,0,0,0.3304114730761298,-0.711068901,-4.61E-05,1,0,0,0,0,0,2,1,1,0,-1.164053621,1,1
1470,1235,0,1,0,0,0,1.113359907946963,-0.711068901,0.2647547998159933,1,0,0,0,0,0,3,1,1,0,-1.97402452,0,0.5406241009999999
1550,1530,1,0,0,0,0,-0.340687185,-0.50812542,-1.985243206,1,0,0,0,0,0,2,0,0,1,-0.943152466,1,1
1268,1601,0,0,1,0,0,-0.732161403,-0.000766665,0.1274325570006584,1,0,0,0,0,0,1,1,0,1,-0.133181566,0,1
646,888,1,0,0,0,0,0.1067119202558917,0.1007051154914109,-0.688827861,1,0,0,0,0,0,2,0,0,1,-0.059547848,0,0.76074535
2612,1998,0,1,0,0,0,-1.291410285,-0.812540662,0.2647547998159933,1,0,0,0,0,0,3,1,0,1,1.6340276693715694,1,1
1030,1025,1,0,0,0,0,0.777810579,0.1007051154914109,-0.378545373,1,0,0,0,0,0,1,1,0,1,1.707661387528077,1,0.6342838150000001
1089,1040,0,1,0,0,0,-0.955860956,0.8110073815623846,-0.034985183,1,0,0,0,0,0,1,0,1,0,0.9713242059629992,1,0.65100687
2100,1925,0,0,1,0,0,-0.061062744,-0.000766665,0.1987371023394097,1,0,0,0,0,0,2,0,1,0,0.2349870243979213,1,0.58148968
2265,2245,0,0,1,0,0,-0.50846185,-0.203710127,0.1274325570006584,1,0,0,0,0,0,2,1,1,0,1.4867602330585536,1,1
1973,1973,1,0,0,0,0,-0.172912521,5.275764539392281,0.2647547998159933,1,0,0,0,0,0,2,0,1,0,0.9713242059629992,0,1
1030,820,0,0,1,0,0,0.2744865848710703,-0.812540662,0.9436929751374252,1,0,0,0,0,0,2,1,0,1,1.339492796745538,1,1.000000024
1065,1015,1,0,0,0,0,-0.50846185,-0.203710127,0.1274325570006584,1,0,0,0,0,0,5,1,0,1,-1.679489648,1,1
1475,1340,0,0,0,1,0,0.2744865848710703,-0.609597151,0.1849254884656876,1,0,0,0,0,0,2,1,0,1,-1.532222211,1,0.89193323
3535,3535,1,0,0,0,0,0.2185616966660107,0.5065921388779114,0.6174310229351415,1,0,0,0,0,0,3,1,0,1,1.044957924119507,1,0.4656537
1160,960,0,0,1,0,0,0.1626368084609512,-0.812540662,-4.61E-05,1,0,0,0,0,0,1,1,1,0,0.8240567696499836,1,0.08225781
1643,2000,0,0,0,1,0,-0.228837409,0.3036485774738572,0.4886335461313594,1,0,0,0,0,0,2,0,0,1,1.781295105684585,1,0.716801915
2747,2747,1,0,0,0,0,-0.284762297,-0.203710127,0.6174310229351415,1,0,0,0,0,0,3,0,0,1,-1.458588493,1,0.50868016
950,960,1,0,0,0,0,-0.116987633,-0.914012418,-0.782686301,1,0,0,0,0,0,1,0,1,0,-1.237687339,0,1
888,1428,1,0,0,0,0,0.4981861376913084,-0.203710127,0.5824919860067227,1,0,0,0,0,0,2,0,0,0,1.4867602330585536,1,0.6623519099999999
1200,1075,1,0,0,0,0,-0.50846185,0.2021768961934379,1.1999691553729712,1,0,0,0,0,0,3,1,0,1,0.5295218970239525,1,0.846591824
1905,765,1,0,0,0,0,0.9455852433317844,-0.609597151,0.2898502973608427,1,0,0,0,0,0,2,0,0,1,1.707661387528077,1,0.939099929
2195,2455,0,1,0,0,0,0.3304114730761298,-0.50812542,0.8162142717056614,1,0,0,0,0,0,3,0,0,1,-0.722251312,1,0.84540813
360,850,0,1,0,0,0,1.0574350197419036,0.2021768961934379,0.2123378436236521,1,0,0,0,0,0,2,0,0,1,-1.090419902,1,0.883092594
7920,1270,0,0,1,0,0,-0.061062744,-0.000766665,0.5824919860067227,1,0,0,0,0,0,2,1,0,1,1.1922253604325226,1,0.8714375
750,990,1,0,0,0,0,0.7218856905115464,-0.406653639,0.2898502973608427,1,0,0,0,0,0,2,1,1,0,0.6767893333369681,1,0.077130385
1250,1170,0,0,0,1,0,0.777810579,-0.50812542,-0.490044612,1,0,0,0,0,0,1,1,1,0,0.7504230514934759,0,0.3052195
2720,2511,0,0,0,1,0,-0.955860956,0.4051203581758842,0.744909726,1,0,0,0,0,0,3,1,0,1,0.01408587,1,1
3250,2000,0,1,0,0,0,-0.061062744,-0.000766665,0.8822319691822419,1,0,0,0,0,0,2,1,0,1,0.4558881788674447,1,0.84935137
2750,2300,1,0,0,0,0,-0.005137856,-0.914012418,0.2647547998159933,1,0,0,0,0,0,7,1,0,0,1.1922253604325226,1,0.7382255
1420,1625,0,0,0,1,0,-0.620311626,1.0139509429664386,-0.128843623,1,0,0,0,0,0,1,1,1,0,0.8240567696499836,0,1
2336,2689,1,0,0,0,0,-2.857307155,4.058103369811171,0.3380150676748448,1,0,0,0,0,0,2,0,0,1,1.781295105684585,1,0.7641744
790,1300,0,0,0,1,0,1.672608789997558,0.1007051154914109,-0.233768432,1,0,0,0,0,0,2,0,0,1,1.6340276693715694,1,1
1300,1750,0,0,1,0,0,0.5541110258963678,-0.914012418,-2.001294654,1,0,0,0,0,0,3,0,0,1,-0.943152466,1,1
1530,2810,0,1,0,0,0,0.3304114730761298,-0.50812542,0.9073274667270896,1,0,0,0,0,0,2,0,0,1,-0.648617593,1,0.84832597
2330,2130,1,0,0,0,0,-0.396612074,0.4051203581758842,0.065971551,1,0,0,0,0,0,1,1,0,1,1.339492796745538,0,1
3040,2045,0,1,0,0,0,-0.396612074,-0.406653639,-1.9237822,1,0,0,0,0,0,3,1,0,1,0.087719588,0,0.26920548
989,989,1,0,0,0,0,-0.788086291,1.724253209037412,-1.9237822,1,0,0,0,0,0,2,0,1,0,-1.679489648,1,0.98300153
1780,1190,1,0,0,0,0,-1.235485397,0.3036485774738572,-0.071350692,1,0,0,0,0,0,1,1,0,1,-0.354082721,1,0.403447713
2610,3525,0,1,0,0,0,-0.172912521,0.6080639195799383,-1.985243206,1,0,0,0,0,0,4,1,0,0,0.3086207425544292,1,1
1090,1090,0,0,1,0,0,-0.788086291,2.3330837938279663,0.1274325570006584,1,0,0,0,0,0,4,0,1,0,-1.311321057,1,1
1795,2860,0,1,0,0,0,-1.738809391,3.0433860598989404,0.2898502973608427,1,0,0,0,0,0,2,0,1,0,-1.532222211,1,0.9840598
4350,4460,0,1,0,0,0,-0.284762297,-0.406653639,0.8162142717056614,1,0,0,0,0,0,2,1,0,1,1.339492796745538,1,0.96798314
2450,2450,0,0,1,0,0,0.050787032,-0.812540662,0.4271725401761777,1,0,0,0,0,0,6,0,0,1,-0.648617593,1,0.304954496
689,638,0,0,0,1,0,-0.732161403,-0.406653639,-0.023514183,1,0,0,0,0,0,2,1,1,0,0.9713242059629992,1,0.16633177
693,528,0,1,0,0,0,-0.620311626,-0.000766665,0.3837087372362044,1,0,0,0,0,0,2,1,0,1,0.9713242059629992,1,0.64416853
1250,400,0,1,0,0,0,-0.676236515,0.1007051154914109,-1.9237822,1,0,0,0,0,0,3,0,0,1,-0.943152466,0,0.96293529
800,1220,0,0,0,1,0,0.3304114730761298,-0.711068901,-2.740042618,1,0,0,0,0,0,1,1,1,0,1.044957924119507,1,1
1325,1334,0,0,1,0,0,0.1067119202558917,-0.914012418,-2.29980452,1,0,0,0,0,0,1,0,0,1,-0.427716439,1,0.42225707
1129,1420,1,0,0,0,0,-0.061062744,-0.406653639,0.8822319691822419,1,0,0,0,0,0,2,1,0,1,-0.648617593,1,0.8171975
1345,1161,0,1,0,0,0,0.2744865848710703,-0.609597151,-0.279462102,1,0,0,0,0,0,1,0,0,1,0.6031556151804603,1,0.076529147
1600,2720,0,0,0,1,0,0.1067119202558917,-0.914012418,0.4271725401761777,1,0,0,0,0,0,2,1,0,1,0.8240567696499836,0,0.05611884
1860,1820,1,0,0,0,0,-0.676236515,-0.50812542,0.1274325570006584,1,0,0,0,0,0,1,1,0,1,-0.722251312,0,0.30541143
2273,1950,0,0,1,0,0,-1.12363562,1.1154227733792694,0.2898502973608427,1,0,0,0,0,0,2,1,0,1,-0.501350157,1,0.3316418
1140,780,0,0,0,1,0,1.3929843489722606,-0.406653639,-2.948154028,1,0,0,0,0,0,1,1,1,0,-1.97402452,1,1
1705,2330,1,0,0,0,0,-0.005137856,-0.914012418,-1.645509069,1,0,0,0,0,0,4,1,0,1,-0.354082721,1,0.79749042
2010,1730,0,1,0,0,0,0.2185616966660107,-0.50812542,0.2123378436236521,1,0,0,0,0,0,2,1,0,1,0.8240567696499836,1,0.31019333
3675,3040,0,0,1,0,0,2.175932783843094,4.8698773171625644,0.744909726,1,0,0,0,0,0,5,0,0,1,-0.574983875,1,0.26120067
1685,1970,1,0,0,0,0,1.2811345725621417,0.8110073815623846,0.3837087372362044,1,0,0,0,0,0,3,1,1,0,0.5295218970239525,1,0.8702299600000001
2620,1890,0,0,1,0,0,0.2744865848710703,-0.609597151,0.4886335461313594,1,0,0,0,0,0,2,0,0,1,-1.60585593,1,1
1210,1200,0,1,0,0,0,-0.50846185,-0.406653639,-1.713199689,1,0,0,0,0,0,6,0,0,1,-0.427716439,0,0.46642593
1010,930,0,0,0,1,0,0.1626368084609512,-0.812540662,1.860910127679193,1,0,0,0,0,0,1,1,1,0,0.6767893333369681,1,0.87730624
1857,1798,1,0,0,0,0,2.4555572248683912,0.5065921388779114,0.2647547998159933,1,0,0,0,0,0,4,0,1,0,-0.943152466,0,1
301,400,1,0,0,0,0,0.1067119202558917,-0.102238396,-1.866289268,1,0,0,0,0,0,3,0,0,1,-1.090419902,1,0.64204425
2740,2740,0,0,1,0,0,-0.620311626,2.0286685014326897,-1.603080514,1,0,0,0,0,0,3,1,1,0,-0.059547848,1,1.00000005
515,170,0,0,1,0,0,-3.360631148,0.1007051154914109,-0.851245601,1,0,0,0,0,0,1,0,1,0,0.6767893333369681,1,1
3650,3350,0,0,1,0,0,-0.732161403,-0.000766665,0.4686140238591996,1,0,0,0,0,0,5,1,1,0,1.1185916422760147,0,0.0938446
810,655,1,0,0,0,0,-0.284762297,-0.203710127,-0.109264126,1,0,0,0,0,0,1,0,0,1,0.8976904878064914,1,0.82222657
1110,1000,0,1,0,0,0,-0.899936067,1.521309647633358,0.744909726,1,0,0,0,0,0,2,1,1,0,-0.059547848,1,0.3427052
1300,1304,0,0,1,0,0,0.3304114730761298,-0.711068901,-2.668738073,1,0,0,0,0,0,1,0,0,1,1.1922253604325226,0,1
3150,3330,0,1,0,0,0,-0.676236515,0.7095356008603575,0.744909726,1,0,0,0,0,0,3,0,0,1,-0.943152466,1,0.95761566
2260,1746,0,0,0,1,0,-0.061062744,-0.000766665,0.4398086562983743,1,0,0,0,0,0,2,0,0,1,0.8240567696499836,1,0.7653098500000001
1375,1790,1,0,0,0,0,1.6166839017924988,-0.000766665,0.3837087372362044,1,0,0,0,0,0,4,1,0,1,1.1922253604325226,0,0.581570946
1287,1205,0,0,0,1,0,-0.340687185,1.521309647633358,-0.617523316,1,0,0,0,0,0,1,0,1,0,1.413126514902046,1,0.3820883539999999
1350,1220,1,0,0,0,0,-0.50846185,-0.203710127,0.1274325570006584,1,0,0,0,0,0,4,1,0,1,-0.722251312,1,1
2170,2480,0,1,0,0,0,-0.676236515,0.7095356008603575,-2.001294654,1,0,0,0,0,0,2,0,0,1,1.1185916422760147,1,0.87434879
972,1020,0,0,0,1,0,0.1067119202558917,-0.914012418,0.1849254884656876,1,0,0,0,0,0,1,0,0,1,0.6031556151804603,1,0.36920121
4300,4300,0,0,0,1,0,-0.228837409,-0.914012418,0.6510512864915438,1,0,0,0,0,0,6,0,0,1,-0.574983875,1,1
2390,2328,1,0,0,0,0,0.1067119202558917,-0.914012418,0.3837087372362044,1,0,0,0,0,0,3,1,0,1,-0.501350157,1,0.28960344
1335,1600,0,0,0,1,0,-3.416556037,3.0433860598989404,1.106110715497608,1,0,0,0,0,0,3,1,0,1,-0.574983875,1,0.94352096
3274,1624,0,1,0,0,0,0.8896603551267249,-0.305181908,0.8162142717056614,1,0,0,0,0,0,2,1,1,0,0.9713242059629992,1,0.780100522
625,990,0,0,1,0,0,0.2744865848710703,-0.609597151,0.3837087372362044,1,0,0,0,0,0,2,0,0,1,1.2658590785890305,1,0.4779527
11161,2130,1,0,0,0,0,-0.228837409,-0.305181908,-2.01764064,1,0,0,0,0,0,2,0,1,0,-1.090419902,0,0.49376798
600,4000,0,1,0,0,0,-0.899936067,-0.50812542,-0.034985183,1,0,0,0,0,0,5,1,0,1,-1.900390802,1,0.5271999500000001
645,752,0,1,0,0,0,-1.011785844,-0.50812542,-0.034985183,1,0,0,0,0,0,2,0,0,0,0.3822544607109369,1,0.51759744
2480,1885,0,1,0,0,0,1.0574350197419036,-0.000766665,0.2898502973608427,1,0,0,0,0,0,2,0,0,1,-0.354082721,1,1.00000001
1490,2960,0,0,1,0,0,1.7285336782026175,-0.203710127,-1.416815007,1,0,0,0,0,0,3,1,0,1,0.3086207425544292,1,0.8963743660000001
3345,3789,0,1,0,0,0,0.8337354669216654,0.4051203581758842,0.6673972726297179,1,0,0,0,0,0,3,0,0,1,-0.427716439,1,0.99999998
1680,2619,0,0,1,0,0,1.337059460767201,-0.711068901,0.3837087372362044,1,0,0,0,0,0,3,0,0,1,-1.164053621,0,0.82538277
2530,1480,0,0,0,1,0,-0.228837409,-0.50812542,0.2647547998159933,1,0,0,0,0,0,3,0,0,1,-0.648617593,1,1
1950,2320,0,0,0,1,0,0.3863363612811893,-0.812540662,0.7883735293068802,1,0,0,0,0,0,2,1,0,1,-0.574983875,1,0.793376345
1990,1990,0,1,0,0,0,-0.788086291,1.1154227733792694,0.4886335461313594,1,0,0,0,0,0,3,0,0,1,-0.722251312,1,0.56445054
2004,3208,0,1,0,0,0,-0.844011179,-0.000766665,0.7069962918501461,1,0,0,0,0,0,2,0,0,1,-1.753123366,1,0.935900134
2230,4603,0,0,1,0,0,0.6659608023064869,-0.711068901,0.2898502973608427,1,0,0,0,0,0,2,1,0,1,1.6340276693715694,1,0.54412273
680,1055,0,1,0,0,0,-0.116987633,0.3036485774738572,-2.241519386,1,0,0,0,0,0,2,0,1,0,0.8976904878064914,0,1
3190,1980,0,0,0,1,0,0.5541110258963678,-0.914012418,0.5644947829915141,1,0,0,0,0,0,2,1,0,1,0.1613533062414135,1,0.16244891
3426,2922,0,0,1,0,0,0.1626368084609512,-0.812540662,0.6673972726297179,1,0,0,0,0,0,1,1,1,0,-0.574983875,1,0.45466455
1100,1525,0,1,0,0,0,-0.788086291,-0.305181908,0.5644947829915141,1,0,0,0,0,0,4,1,0,1,-1.311321057,1,0.955300789
1300,797,0,1,0,0,0,0.2185616966660107,-0.711068901,0.1274325570006584,1,0,0,0,0,0,3,1,0,1,-0.059547848,1,1
2525,1500,0,0,1,0,0,-4.758753354,-0.609597151,-1.562581211,1,0,0,0,0,0,4,0,0,1,-0.206815285,0,0.5093725
3760,3180,0,0,0,1,0,0.777810579,-0.50812542,0.5824919860067227,1,0,0,0,0,0,2,1,0,0,1.1922253604325226,1,1
1610,1340,0,0,0,1,0,-0.284762297,-0.812540662,0.5367983164453616,1,0,0,0,0,0,2,1,0,1,-0.648617593,1,0.353932036
1831,1590,0,0,0,1,0,-0.676236515,-0.102238396,0.7223558318302966,1,0,0,0,0,0,3,1,1,0,0.01408587,1,0.36928297
1745,1890,0,1,0,0,0,-2.298058273,-0.000766665,0.2898502973608427,1,0,0,0,0,0,3,0,0,0,0.8976904878064914,1,0.954571482
1625,2470,0,0,0,1,0,0.4981861376913084,-0.812540662,-0.071350692,1,0,0,0,0,0,2,1,0,1,1.1185916422760147,1,0.175219317
2980,1850,0,1,0,0,0,-0.899936067,1.1154227733792694,-0.233768432,1,0,0,0,0,0,5,0,1,0,0.087719588,1,0.217431877
1514,1527,0,0,1,0,0,0.777810579,0.1007051154914109,0.5461264775963887,1,0,0,0,0,0,3,0,0,1,-1.237687339,1,0.99242383
850,740,1,0,0,0,0,0.8337354669216654,-0.000766665,-2.602720375,1,0,0,0,0,0,2,1,1,0,-0.133181566,1,0.4877687039999999
2350,900,0,0,1,0,0,-1.179560508,-0.000766665,0.7147091647070981,1,0,0,0,0,0,2,1,0,1,-0.206815285,1,0.889765186
2535,2940,0,0,0,1,0,0.3304114730761298,-0.711068901,0.1274325570006584,1,0,0,0,0,0,2,1,1,0,-0.943152466,1,0.99999997
4160,3220,1,0,0,0,0,-0.172912521,-0.203710127,0.4886335461313594,1,0,0,0,0,0,3,1,1,0,0.3822544607109369,1,0.97570205
2700,3700,0,1,0,0,0,0.3304114730761298,-0.711068901,0.4057056881784903,1,0,0,0,0,0,2,1,0,1,1.5603939512150615,1,1
1260,1260,1,0,0,0,0,0.8337354669216654,-0.609597151,-2.541259369,1,0,0,0,0,0,4,0,0,1,-0.943152466,0,1
1735,1670,1,0,0,0,0,-0.228837409,0.7095356008603575,-0.071350692,1,0,0,0,0,0,2,1,0,1,-1.458588493,1,1.000000004
2835,2880,1,0,0,0,0,0.777810579,-0.50812542,0.8822319691822419,1,0,0,0,0,0,3,0,0,1,-1.237687339,1,0.4013068
1198,1374,0,0,0,1,0,-1.235485397,-0.102238396,0.4886335461313594,1,0,0,0,0,0,2,1,0,1,1.413126514902046,1,0.50323491
1706,1405,0,0,0,1,0,-1.738809391,-0.000766665,-0.233768432,1,0,0,0,0,0,3,0,0,1,-1.311321057,0,0.9021158
1313,1620,1,0,0,0,0,-0.396612074,0.6080639195799383,0.5824919860067227,1,0,0,0,0,0,1,1,0,1,0.9713242059629992,1,0.666020694
1110,1235,0,0,1,0,0,-3.136931596,-0.914012418,-2.08619994,1,0,0,0,0,0,2,0,0,0,1.044957924119507,0,1
5800,5800,0,0,1,0,0,-0.732161403,1.0139509429664386,-1.9237822,1,0,0,0,0,0,3,0,0,1,0.8240567696499836,1,0.7829570800000001
2000,1900,0,0,0,1,0,-2.07435872,-0.812540662,0.7147091647070981,1,0,0,0,0,0,4,1,0,1,-1.164053621,1,0.92084328
1059,1515,0,0,0,1,0,-1.459184949,1.521309647633358,-2.541259369,1,0,0,0,0,0,1,1,0,1,1.044957924119507,0,0.2312744099999999
323,885,1,0,0,0,0,-0.172912521,1.4198380160637427,0.2257340547152599,1,0,0,0,0,0,1,1,0,1,-0.059547848,0,1
2170,1991,1,0,0,0,0,-2.130283608,0.5065921388779114,-0.233768432,1,0,0,0,0,0,2,0,1,0,-0.354082721,0,1
2260,1640,0,0,0,1,0,-0.340687185,-0.50812542,0.2898502973608427,1,0,0,0,0,0,2,1,0,1,0.087719588,1,0.814854595
2031,2590,1,0,0,0,0,-0.899936067,-0.50812542,1.0011859066024529,1,0,0,0,0,0,2,1,0,1,0.9713242059629992,1,0.43196474
3235,5050,0,0,1,0,0,-0.172912521,-0.609597151,1.1999691553729712,1,0,0,0,0,0,5,0,0,1,0.1613533062414135,0,0.4111675
2440,2560,0,0,1,0,0,0.2185616966660107,-0.50812542,0.5824919860067227,1,0,0,0,0,0,4,0,0,1,-0.943152466,1,1
2520,2520,0,0,0,1,0,-1.515109838,-0.406653639,0.1274325570006584,1,0,0,0,0,0,4,0,1,0,-0.354082721,1,1
2075,2075,0,1,0,0,0,-0.061062744,-0.000766665,0.8162142717056614,1,0,0,0,0,0,4,1,1,0,-0.722251312,1,1
565,223,0,1,0,0,0,1.6166839017924988,-0.000766665,-0.490044612,1,0,0,0,0,0,1,0,1,0,0.3822544607109369,1,0.87762179
3450,3600,0,0,0,1,0,-1.067710732,2.0286685014326897,-1.749076937,1,0,0,0,0,0,4,0,0,1,0.01408587,1,0.29202393
2890,2120,0,0,1,0,0,-0.620311626,-0.406653639,0.5824919860067227,1,0,0,0,0,0,3,1,0,1,-0.206815285,0,0.197904688
22,1688,0,0,0,1,0,0.1067119202558917,0.3036485774738572,-0.109264126,1,0,0,0,0,0,1,1,0,1,0.01408587,0,1
2209,2209,0,0,1,0,0,-1.291410285,1.2168944049488848,0.1274325570006584,1,0,0,0,0,0,2,0,1,0,1.413126514902046,1,1
2301,2301,0,0,0,1,0,0.2744865848710703,-0.609597151,0.3837087372362044,1,0,0,0,0,0,3,0,0,1,-0.133181566,1,0.386182616
4380,1730,0,0,1,0,0,-0.340687185,-0.50812542,0.4886335461313594,1,0,0,0,0,0,4,1,0,1,0.3086207425544292,1,0.7235640500000001
1204,1385,0,0,0,1,0,-0.564386738,1.3183659868076962,0.1274325570006584,1,0,0,0,0,0,2,0,0,0,-1.090419902,1,1
4220,3130,1,0,0,0,0,-0.620311626,1.0139509429664386,0.6992160568055474,1,0,0,0,0,0,2,0,0,1,-1.164053621,1,0.78482044
1342,1301,1,0,0,0,0,-0.899936067,1.521309647633358,-0.490044612,1,0,0,0,0,0,2,1,1,0,-0.133181566,0,1
1150,1150,0,0,1,0,0,1.7844585664076773,0.1007051154914109,1.0011859066024529,1,0,0,0,0,0,2,0,0,1,-1.311321057,1,0.974582007
1094,1440,0,1,0,0,0,0.050787032,-0.812540662,0.016922581,1,0,0,0,0,0,1,1,0,1,1.413126514902046,0,1
940,670,0,0,1,0,0,-0.061062744,-0.812540662,-0.148863146,1,0,0,0,0,0,3,0,0,1,-0.501350157,1,1
1540,930,0,0,0,1,0,-0.061062744,-0.812540662,0.3534928162845034,1,0,0,0,0,0,2,1,0,1,0.1613533062414135,0,0.6946603219999999
2000,1850,0,0,1,0,0,-0.452536962,0.7095356008603575,0.1274325570006584,1,0,0,0,0,0,1,0,0,1,1.1185916422760147,1,1
2500,2500,0,1,0,0,0,-0.284762297,-0.609597151,0.2647547998159933,1,0,0,0,0,0,2,1,0,1,1.1922253604325226,1,1.00000002
1742,1775,0,0,0,1,0,-0.340687185,0.5065921388779114,0.4481342384344786,1,0,0,0,0,0,3,1,0,1,0.087719588,1,0.64157766
1386,798,0,1,0,0,0,-0.005137856,-0.914012418,-0.551505618,1,0,0,0,0,0,1,0,1,0,1.1185916422760147,1,0.6868091
1170,1732,0,0,0,1,0,-0.50846185,-0.203710127,-0.327626872,1,0,0,0,0,0,4,1,1,0,0.7504230514934759,1,0.7567949
1486,1261,0,0,1,0,0,-1.179560508,0.4051203581758842,-0.109264126,1,0,0,0,0,0,1,0,0,1,-1.237687339,1,1
1450,1450,1,0,0,0,0,0.4981861376913084,2.0286685014326897,-0.034985183,1,0,0,0,0,0,4,0,1,0,0.1613533062414135,1,0.55435827
1000,10890,0,0,1,0,0,3.238505659739225,-0.711068901,0.4481342384344786,1,0,0,0,0,0,4,1,0,1,-1.016786184,0,0.224809491
200,355,0,0,0,1,0,0.050787032,-0.812540662,-2.602720375,1,0,0,0,0,0,3,0,0,1,-1.826757084,1,0.963928965
1595,1285,0,1,0,0,0,-0.955860956,-0.609597151,0.1274325570006584,1,0,0,0,0,0,1,1,0,1,-1.090419902,1,0.59804854
1535,1600,1,0,0,0,0,0.2185616966660107,-0.914012418,0.1274325570006584,1,0,0,0,0,0,3,1,0,1,1.781295105684585,1,0.999999988
2135,1058,1,0,0,0,0,-2.018433832,0.5065921388779114,0.3837087372362044,1,0,0,0,0,0,2,1,0,1,0.3086207425544292,1,0.47347094
1690,1520,1,0,0,0,0,0.050787032,-0.812540662,0.2898502973608427,1,0,0,0,0,0,2,0,1,0,0.3822544607109369,1,1
4216,2125,0,1,0,0,0,-0.172912521,-0.609597151,1.2848744419959648,1,0,0,0,0,0,3,1,1,0,0.6031556151804603,1,0.6272181699999999
1695,1615,0,1,0,0,0,-0.061062744,-0.000766665,0.4057056881784903,1,0,0,0,0,0,2,1,1,0,1.4867602330585536,1,1
1115,1115,0,0,0,1,0,0.6100359141014274,-0.406653639,0.1274325570006584,1,0,0,0,0,0,4,0,0,0,-1.384954775,1,0.999999994
